kod_zsj,nazev_zsj,obyvatel,parkovacich_mist_celkem,parkovacich_mist_v_zps,respektovanost_pct,obsazenost_pct,rezidenti_do_500m_pct,rezidenti_do_125m_pct,rezidenti_od_126m_do_500m_pct,rezidenti_od_501m_do_2000m_pct,rezidenti_nad_2000m_pct,navstevnici_platici_pct,navstevnici_neplatici_pct,volna_mista_pct,rezidentska_pct,vlastnicka_pct,abonentska_pct,prenosna_pct,carsharing_pct,ekologicka_pct,ostatni_pct,socialni_pct,část dne,mestska_cast,filename,date,frekvence,navstevnici_pct,soucet_vsech_typu_pct,navstevnici_neplatici,rezidentska,navstevnici_platici,abonentska,rezidenti_do_125m,rezidenti_nad_2000m,volna_mista,ekologicka,navstevnici,soucet_vsech_typu,carsharing,rezidenti_od_501m_do_2000m,respektovanost,prenosna,vlastnicka,socialni,ostatni,obsazenost,rezidenti_do_500m,rezidenti_od_126m_do_500m
129020,Zahrada Kinských,6,95,86,0.78,0.6,0.56,0.25,0.09,0.02,0.01,0.08,0.13,0.4,0.3,0.0,0.02,0.0,0.0,0.01,0.0,0.05,den,P5,P05-OR_202311D_NJ.json,2023-11-30,měsíční,0.21,0.99,12.35,28.5,7.6000000000000005,1.9000000000000001,23.75,0.9500000000000001,38.0,0.9500000000000001,19.95,94.05,0.0,1.9000000000000001,74.10000000000001,0.0,0.0,4.75,0.0,57.0,53.2,8.549999999999999
129038,Na Újezdě,1234,375,347,0.82,1.02,0.49,0.46,0.04,0.07,0.1,0.14,0.19,0.0,0.47,0.01,0.06,0.02,0.0,0.03,0.0,0.1,den,P5,P05-OR_202311D_NJ.json,2023-11-30,měsíční,0.35,1.04,71.25,176.25,52.50000000000001,22.5,172.5,37.5,0.0,11.25,131.25,390.0,0.0,26.250000000000004,307.5,7.5,3.75,37.5,0.0,382.5,183.75,15.0
129151,Barrandov,839,294,288,0.79,0.5,0.61,0.3,0.0,0.02,0.03,0.02,0.1,0.5,0.28,0.0,0.01,0.0,0.0,0.01,0.0,0.06,den,P5,P05-OR_202311D_NJ.json,2023-11-30,měsíční,0.12,0.98,29.400000000000002,82.32000000000001,5.88,2.94,88.2,8.82,147.0,2.94,35.28,288.12,0.0,5.88,232.26000000000002,0.0,0.0,17.64,0.0,147.0,179.34,0.0
128759,Pod Vidoulí,125,23,23,0.77,0.39,0.69,0.2,0.07,0.0,0.03,0.0,0.09,0.61,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,den,P5,P05-OR_202311D_NJ.json,2023-11-30,měsíční,0.09,1.0,2.07,6.8999999999999995,0.0,0.0,4.6000000000000005,0.69,14.03,0.0,2.07,23.0,0.0,0.0,17.71,0.0,0.0,0.0,0.0,8.97,15.87,1.61
128767,Košíře-střed,4764,1017,998,0.85,0.61,0.74,0.42,0.03,0.03,0.01,0.01,0.09,0.39,0.39,0.01,0.01,0.0,0.0,0.01,0.0,0.09,den,P5,P05-OR_202311D_NJ.json,2023-11-30,měsíční,0.1,1.0,91.53,396.63,10.17,10.17,427.14,10.17,396.63,10.17,101.7,1017.0,0.0,30.509999999999998,864.4499999999999,0.0,10.17,91.53,0.0,620.37,752.58,30.509999999999998
128775,Kavalírka,2651,459,434,0.81,0.82,0.67,0.48,0.06,0.05,0.02,0.03,0.15,0.18,0.49,0.0,0.03,0.0,0.0,0.01,0.0,0.09,den,P5,P05-OR_202311D_NJ.json,2023-11-30,měsíční,0.18,0.98,68.85,224.91,13.77,13.77,220.32,9.18,82.61999999999999,4.59,82.61999999999999,449.82,0.0,22.950000000000003,371.79,0.0,0.0,41.309999999999995,0.0,376.38,307.53000000000003,27.54
128783,Vrchlického,2768,436,403,0.77,0.81,0.59,0.43,0.06,0.04,0.01,0.05,0.19,0.19,0.45,0.01,0.02,0.0,0.0,0.01,0.0,0.06,den,P5,P05-OR_202311D_NJ.json,2023-11-30,měsíční,0.24,0.98,82.84,196.20000000000002,21.8,8.72,187.48,4.36,82.84,4.36,104.64,427.28,0.0,17.44,335.72,0.0,4.36,26.16,0.0,353.16,257.24,26.16
128791,U malostranského hřbitova,3256,619,564,0.77,0.86,0.43,0.3,0.07,0.07,0.04,0.16,0.19,0.14,0.38,0.0,0.03,0.0,0.0,0.02,0.0,0.06,den,P5,P05-OR_202311D_NJ.json,2023-11-30,měsíční,0.35,0.98,117.61,235.22,99.04,18.57,185.7,24.76,86.66000000000001,12.38,216.64999999999998,606.62,0.0,43.330000000000005,476.63,0.0,0.0,37.14,0.0,532.34,266.17,43.330000000000005
150584,Pražská čtvrť-západ,952,267,258,0.89,0.57,0.78,0.33,0.11,0.03,0.01,0.01,0.06,0.43,0.38,0.01,0.01,0.0,0.0,0.0,0.0,0.08,den,P5,P05-OR_202311D_NJ.json,2023-11-30,měsíční,0.07,0.98,16.02,101.46000000000001,2.67,2.67,88.11,2.67,114.81,0.0,18.69,261.65999999999997,0.0,8.01,237.63,0.0,2.67,21.36,0.0,152.19,208.26000000000002,29.37
316539,Barrandov VII,1124,270,263,0.82,0.57,0.64,0.27,0.1,0.05,0.01,0.02,0.1,0.43,0.38,0.0,0.02,0.0,0.0,0.01,0.0,0.03,den,P5,P05-OR_202311D_NJ.json,2023-11-30,měsíční,0.12,0.99,27.0,102.6,5.4,5.4,72.9,2.7,116.1,2.7,32.4,267.3,0.0,13.5,221.39999999999998,0.0,0.0,8.1,0.0,153.89999999999998,172.8,27.0
316377,U motolské nemocnice,412,23,20,0.74,0.54,0.45,0.24,0.0,0.14,0.0,0.01,0.14,0.46,0.37,0.0,0.01,0.0,0.0,0.01,0.0,0.0,den,P5,P05-OR_202311D_NJ.json,2023-11-30,měsíční,0.15,1.0,3.22,8.51,0.23,0.23,5.52,0.0,10.58,0.23,3.4499999999999997,23.0,0.0,3.22,17.02,0.0,0.0,0.0,0.0,12.420000000000002,10.35,0.0
316491,Barrandov III,4128,1076,1045,0.94,0.7,0.85,0.5,0.09,0.02,0.01,0.01,0.04,0.3,0.47,0.01,0.02,0.0,0.0,0.0,0.0,0.13,den,P5,P05-OR_202311D_NJ.json,2023-11-30,měsíční,0.05,0.98,43.04,505.71999999999997,10.76,21.52,538.0,10.76,322.8,0.0,53.800000000000004,1054.48,0.0,21.52,1011.4399999999999,0.0,10.76,139.88,0.0,753.1999999999999,914.6,96.84
316504,Barrandov IV,3761,940,900,0.88,0.72,0.75,0.47,0.07,0.04,0.02,0.03,0.09,0.28,0.42,0.01,0.02,0.0,0.0,0.01,0.0,0.14,den,P5,P05-OR_202311D_NJ.json,2023-11-30,měsíční,0.12,1.0,84.6,394.8,28.2,18.8,441.79999999999995,18.8,263.20000000000005,9.4,112.8,940.0,0.0,37.6,827.2,0.0,9.4,131.60000000000002,0.0,676.8,705.0,65.80000000000001
316512,Barrandov V,4323,796,767,0.93,0.72,0.83,0.5,0.09,0.02,0.02,0.01,0.05,0.28,0.53,0.0,0.01,0.0,0.0,0.0,0.0,0.09,den,P5,P05-OR_202311D_NJ.json,2023-11-30,měsíční,0.06,0.97,39.800000000000004,421.88,7.96,7.96,398.0,15.92,222.88000000000002,0.0,47.76,772.12,0.0,15.92,740.2800000000001,0.0,0.0,71.64,0.0,573.12,660.68,71.64
305871,Dětský ostrov,0,170,168,0.83,0.91,0.53,0.42,0.06,0.04,0.06,0.13,0.16,0.09,0.42,0.01,0.09,0.01,0.0,0.02,0.0,0.05,den,P5,P05-OR_202311D_NJ.json,2023-11-30,měsíční,0.3,0.99,27.2,71.39999999999999,22.1,15.299999999999999,71.39999999999999,10.2,15.299999999999999,3.4,51.0,168.3,0.0,6.8,141.1,1.7,1.7,8.5,0.0,154.70000000000002,90.10000000000001,10.2
305880,Na bělidle-nábřeží,0,6,6,0.84,0.84,0.66,0.52,0.04,0.06,0.05,0.04,0.14,0.16,0.61,0.0,0.05,0.01,0.0,0.01,0.0,0.0,den,P5,P05-OR_202311D_NJ.json,2023-11-30,měsíční,0.19,1.03,0.8400000000000001,3.66,0.24,0.30000000000000004,3.12,0.30000000000000004,0.96,0.06,1.1400000000000001,6.18,0.0,0.36,5.04,0.06,0.0,0.0,0.0,5.04,3.96,0.24
316385,Nový Zlíchov,4,93,91,0.82,0.39,0.43,0.15,0.02,0.0,0.02,0.08,0.07,0.61,0.14,0.0,0.01,0.0,0.0,0.01,0.0,0.04,den,P5,P05-OR_202311D_NJ.json,2023-11-30,měsíční,0.15,0.96,6.510000000000001,13.020000000000001,7.44,0.93,13.95,1.86,56.73,0.93,13.95,89.28,0.0,0.0,76.25999999999999,0.0,0.0,3.72,0.0,36.27,39.99,1.86
316326,Radlice-průmyslový obvod,5,108,108,0.72,0.27,0.03,0.0,0.01,0.06,0.02,0.1,0.08,0.73,0.07,0.0,0.0,0.0,0.0,0.01,0.0,0.01,den,P5,P05-OR_202311D_NJ.json,2023-11-30,měsíční,0.18,1.0,8.64,7.5600000000000005,10.8,0.0,0.0,2.16,78.84,1.08,19.439999999999998,108.0,0.0,6.4799999999999995,77.75999999999999,0.0,0.0,1.08,0.0,29.160000000000004,3.2399999999999998,1.08
128660,Jinonická,3632,1090,1068,0.86,0.43,0.73,0.3,0.01,0.03,0.0,0.01,0.06,0.57,0.26,0.0,0.01,0.0,0.0,0.01,0.0,0.07,den,P5,P05-OR_202311D_NJ.json,2023-11-30,měsíční,0.07,0.99,65.39999999999999,283.40000000000003,10.9,10.9,327.0,0.0,621.3,10.9,76.30000000000001,1079.1,0.0,32.699999999999996,937.4,0.0,0.0,76.30000000000001,0.0,468.7,795.6999999999999,10.9
128911,Na hliníku,23,171,168,0.88,0.39,0.73,0.27,0.01,0.02,0.02,0.0,0.05,0.61,0.25,0.0,0.01,0.0,0.0,0.0,0.0,0.07,den,P5,P05-OR_202311D_NJ.json,2023-11-30,měsíční,0.05,0.99,8.55,42.75,0.0,1.71,46.17,3.42,104.31,0.0,8.55,169.29,0.0,3.42,150.48,0.0,0.0,11.97,0.0,66.69,124.83,1.71
316482,Barrandov II,3753,826,806,0.92,0.59,0.83,0.42,0.07,0.02,0.01,0.01,0.05,0.41,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.15,den,P5,P05-OR_202311D_NJ.json,2023-11-30,měsíční,0.06,0.98,41.300000000000004,297.36,8.26,0.0,346.91999999999996,8.26,338.65999999999997,0.0,49.559999999999995,809.48,0.0,16.52,759.9200000000001,0.0,0.0,123.89999999999999,0.0,487.34,685.5799999999999,57.82000000000001
316474,Barrandov I,873,95,93,0.77,0.46,0.62,0.27,0.02,0.03,0.01,0.01,0.11,0.54,0.26,0.0,0.01,0.0,0.0,0.01,0.0,0.05,den,P5,P05-OR_202311D_NJ.json,2023-11-30,měsíční,0.12,0.99,10.45,24.7,0.9500000000000001,0.9500000000000001,25.650000000000002,0.9500000000000001,51.300000000000004,0.9500000000000001,11.4,94.05,0.0,2.85,73.15,0.0,0.0,4.75,0.0,43.7,58.9,1.9000000000000001
320773,U Ladronky,0,20,20,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,den,P5,P05-OR_202311D_NJ.json,2023-11-30,měsíční,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,0.0,19.8,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
129101,Zlíchov,185,70,67,0.74,0.28,0.68,0.19,0.0,0.0,0.0,0.0,0.07,0.72,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.07,noc,P5,P05-OR_202311N_NJ.json,2023-11-30,měsíční,0.07,0.98,4.9,8.4,0.0,0.0,13.3,0.0,50.4,0.0,4.9,68.6,0.0,0.0,51.8,0.0,0.0,4.9,0.0,19.6,47.6,0.0
129119,Hlubočepy-nad nádražím,679,190,189,0.7,0.42,0.54,0.21,0.02,0.03,0.01,0.01,0.13,0.58,0.22,0.01,0.02,0.0,0.0,0.01,0.0,0.03,noc,P5,P05-OR_202311N_NJ.json,2023-11-30,měsíční,0.14,1.01,24.7,41.8,1.9000000000000001,3.8000000000000003,39.9,1.9000000000000001,110.19999999999999,1.9000000000000001,26.6,191.9,0.0,5.7,133.0,0.0,1.9000000000000001,5.7,0.0,79.8,102.60000000000001,3.8000000000000003
129143,Pražská čtvrť-Na Žernovkách,386,130,130,0.84,0.22,0.79,0.11,0.06,0.01,0.0,0.0,0.04,0.78,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.01,noc,P5,P05-OR_202311N_NJ.json,2023-11-30,měsíční,0.04,1.0,5.2,22.1,0.0,0.0,14.3,0.0,101.4,0.0,5.2,130.0,0.0,1.3,109.2,0.0,0.0,1.3,0.0,28.6,102.7,7.8
128830,Staré Hlubočepy,1696,477,472,0.8,0.33,0.71,0.22,0.01,0.01,0.01,0.0,0.07,0.67,0.2,0.0,0.01,0.0,0.0,0.0,0.0,0.04,noc,P5,P05-OR_202311N_NJ.json,2023-11-30,měsíční,0.07,0.99,33.39,95.4,0.0,4.7700000000000005,104.94,4.7700000000000005,319.59000000000003,0.0,33.39,472.23,0.0,4.7700000000000005,381.6,0.0,0.0,19.080000000000002,0.0,157.41,338.66999999999996,4.7700000000000005
150584,Pražská čtvrť-západ,952,267,258,0.88,0.68,0.81,0.4,0.15,0.02,0.01,0.0,0.08,0.32,0.49,0.0,0.01,0.0,0.0,0.0,0.0,0.07,noc,P5,P05-OR_202311N_NJ.json,2023-11-30,měsíční,0.08,0.97,21.36,130.82999999999998,0.0,2.67,106.80000000000001,2.67,85.44,0.0,21.36,258.99,0.0,5.34,234.96,0.0,0.0,18.69,0.0,181.56,216.27,40.05
316539,Barrandov VII,1124,270,263,0.84,0.73,0.7,0.4,0.11,0.05,0.02,0.02,0.12,0.27,0.51,0.0,0.02,0.0,0.0,0.01,0.0,0.04,noc,P5,P05-OR_202311N_NJ.json,2023-11-30,měsíční,0.14,0.99,32.4,137.7,5.4,5.4,108.0,5.4,72.9,2.7,37.800000000000004,267.3,0.0,13.5,226.79999999999998,0.0,0.0,10.8,0.0,197.1,189.0,29.7
316491,Barrandov III,4128,1076,1045,0.93,0.86,0.86,0.62,0.12,0.02,0.02,0.01,0.06,0.14,0.6,0.01,0.03,0.0,0.0,0.0,0.0,0.14,noc,P5,P05-OR_202311N_NJ.json,2023-11-30,měsíční,0.07,0.99,64.56,645.6,10.76,32.28,667.12,21.52,150.64000000000001,0.0,75.32000000000001,1065.24,0.0,21.52,1000.6800000000001,0.0,10.76,150.64000000000001,0.0,925.36,925.36,129.12
316504,Barrandov IV,3761,911,887,0.91,0.7,0.83,0.51,0.07,0.02,0.02,0.01,0.06,0.3,0.47,0.0,0.02,0.0,0.0,0.0,0.0,0.13,noc,P5,P05-OR_202311N_NJ.json,2023-11-30,měsíční,0.07,0.99,54.66,428.16999999999996,9.11,18.22,464.61,18.22,273.3,0.0,63.77,901.89,0.0,18.22,829.01,0.0,0.0,118.43,0.0,637.6999999999999,756.13,63.77
316512,Barrandov V,4323,796,767,0.92,0.78,0.84,0.54,0.11,0.02,0.02,0.01,0.06,0.22,0.58,0.0,0.01,0.0,0.0,0.0,0.0,0.08,noc,P5,P05-OR_202311N_NJ.json,2023-11-30,měsíční,0.07,0.96,47.76,461.67999999999995,7.96,7.96,429.84000000000003,15.92,175.12,0.0,55.720000000000006,764.16,0.0,15.92,732.32,0.0,0.0,63.68,0.0,620.88,668.64,87.56
316482,Barrandov II,3753,826,806,0.92,0.7,0.85,0.51,0.09,0.02,0.01,0.01,0.06,0.3,0.44,0.01,0.01,0.0,0.0,0.0,0.0,0.17,noc,P5,P05-OR_202311N_NJ.json,2023-11-30,měsíční,0.07,1.0,49.559999999999995,363.44,8.26,8.26,421.26,8.26,247.79999999999998,0.0,57.82000000000001,826.0,0.0,16.52,759.9200000000001,0.0,8.26,140.42000000000002,0.0,578.1999999999999,702.1,74.34
130095,Dejvická,3708,982,934,0.87,0.97,0.63,0.49,0.12,0.06,0.09,0.06,0.13,0.03,0.56,0.0,0.07,0.01,0.0,0.01,0.0,0.12,den,P6,P06-OR_202311D_NJ.json,2023-11-30,měsíční,0.2,1.0,127.66000000000001,549.9200000000001,58.919999999999995,68.74000000000001,481.18,88.38,29.459999999999997,9.82,196.4,982.0,0.0,58.919999999999995,854.34,9.82,0.0,117.83999999999999,0.0,952.54,618.66,117.83999999999999
130061,Císařský ostrov I,208,127,121,0.77,0.44,0.29,0.11,0.01,0.06,0.07,0.05,0.1,0.56,0.16,0.0,0.04,0.0,0.0,0.0,0.0,0.06,den,P6,P06-OR_202311D_NJ.json,2023-11-30,měsíční,0.15,0.97,12.700000000000001,20.32,6.3500000000000005,5.08,13.97,8.89,71.12,0.0,19.05,123.19,0.0,7.62,97.79,0.0,0.0,7.62,0.0,55.88,36.83,1.27
130087,Náměstí Svobody,8660,1927,1787,0.88,0.98,0.67,0.56,0.09,0.04,0.07,0.06,0.12,0.02,0.56,0.0,0.05,0.0,0.0,0.01,0.0,0.15,den,P6,P06-OR_202311D_NJ.json,2023-11-30,měsíční,0.18,0.97,231.23999999999998,1079.1200000000001,115.61999999999999,96.35000000000001,1079.1200000000001,134.89000000000001,38.54,19.27,346.86,1869.19,0.0,77.08,1695.76,0.0,0.0,289.05,0.0,1888.46,1291.0900000000001,173.43
130079,Nový Bubeneč,4933,1522,1430,0.91,0.85,0.68,0.46,0.12,0.05,0.05,0.07,0.08,0.15,0.51,0.01,0.03,0.0,0.0,0.01,0.0,0.12,den,P6,P06-OR_202311D_NJ.json,2023-11-30,měsíční,0.15,0.98,121.76,776.22,106.54,45.66,700.12,76.10000000000001,228.29999999999998,15.22,228.29999999999998,1491.56,0.0,76.10000000000001,1385.02,0.0,15.22,182.64,0.0,1293.7,1034.96,182.64
129755,Ruzyně-nad tratí,31,24,24,1.0,0.68,0.45,0.17,0.14,0.02,0.08,0.17,0.0,0.32,0.36,0.01,0.0,0.0,0.0,0.01,0.0,0.03,den,P6,P06-OR_202311D_NJ.json,2023-11-30,měsíční,0.17,0.9,0.0,8.64,4.08,0.0,4.08,1.92,7.68,0.24,4.08,21.6,0.0,0.48,24.0,0.0,0.24,0.72,0.0,16.32,10.8,3.3600000000000003
129763,Na Dědině-východ,845,307,298,0.87,0.73,0.68,0.33,0.16,0.03,0.07,0.02,0.1,0.27,0.46,0.0,0.03,0.0,0.0,0.01,0.0,0.11,den,P6,P06-OR_202311D_NJ.json,2023-11-30,měsíční,0.12,1.0,30.700000000000003,141.22,6.140000000000001,9.209999999999999,101.31,21.490000000000002,82.89,3.0700000000000003,36.839999999999996,307.0,0.0,9.209999999999999,267.09,0.0,0.0,33.77,0.0,224.10999999999999,208.76000000000002,49.120000000000005
129780,Horní Liboc,1966,166,161,0.89,0.53,0.68,0.34,0.02,0.02,0.06,0.02,0.06,0.47,0.32,0.0,0.01,0.0,0.0,0.01,0.0,0.11,den,P6,P06-OR_202311D_NJ.json,2023-11-30,měsíční,0.08,1.0,9.959999999999999,53.120000000000005,3.3200000000000003,1.6600000000000001,56.440000000000005,9.959999999999999,78.02,1.6600000000000001,13.280000000000001,166.0,0.0,3.3200000000000003,147.74,0.0,0.0,18.26,0.0,87.98,112.88000000000001,3.3200000000000003
129798,Dolní Liboc,2163,600,585,0.91,0.64,0.71,0.45,0.01,0.04,0.05,0.02,0.06,0.36,0.41,0.0,0.03,0.0,0.0,0.01,0.0,0.11,den,P6,P06-OR_202311D_NJ.json,2023-11-30,měsíční,0.08,1.0,36.0,245.99999999999997,12.0,18.0,270.0,30.0,216.0,6.0,48.0,600.0,0.0,24.0,546.0,0.0,0.0,66.0,0.0,384.0,426.0,6.0
129801,U Dolní Liboci,380,46,46,0.92,0.72,0.64,0.29,0.17,0.08,0.08,0.04,0.06,0.28,0.48,0.01,0.02,0.0,0.0,0.02,0.0,0.1,den,P6,P06-OR_202311D_NJ.json,2023-11-30,měsíční,0.1,1.01,2.76,22.08,1.84,0.92,13.34,3.68,12.88,0.92,4.6000000000000005,46.46,0.0,3.68,42.32,0.0,0.46,4.6000000000000005,0.0,33.12,29.44,7.82
129810,Na Dědině,4210,786,749,0.92,0.8,0.75,0.49,0.11,0.01,0.05,0.02,0.06,0.2,0.47,0.0,0.02,0.0,0.0,0.0,0.0,0.18,den,P6,P06-OR_202311D_NJ.json,2023-11-30,měsíční,0.08,0.95,47.16,369.41999999999996,15.72,15.72,385.14,39.300000000000004,157.20000000000002,0.0,62.88,746.6999999999999,0.0,7.86,723.12,0.0,0.0,141.48,0.0,628.8000000000001,589.5,86.46
129291,Ořechovka,2523,1723,1657,0.83,0.35,0.57,0.19,0.01,0.04,0.02,0.02,0.06,0.65,0.18,0.0,0.02,0.0,0.0,0.01,0.0,0.05,den,P6,P06-OR_202311D_NJ.json,2023-11-30,měsíční,0.08,0.99,103.38,310.14,34.46,34.46,327.37,34.46,1119.95,17.23,137.84,1705.77,0.0,68.92,1430.09,0.0,0.0,86.15,0.0,603.05,982.1099999999999,17.23
129305,Střešovice-jih,4365,1365,1330,0.86,0.51,0.66,0.32,0.02,0.04,0.02,0.02,0.07,0.49,0.3,0.0,0.02,0.0,0.0,0.01,0.0,0.08,den,P6,P06-OR_202311D_NJ.json,2023-11-30,měsíční,0.09,0.99,95.55000000000001,409.5,27.3,27.3,436.8,27.3,668.85,13.65,122.85,1351.35,0.0,54.6,1173.9,0.0,0.0,109.2,0.0,696.15,900.9000000000001,27.3
129313,Strahovské koleje,663,8,8,0.74,0.5,0.0,0.0,0.0,0.12,0.17,0.07,0.13,0.5,0.2,0.0,0.05,0.02,0.0,0.0,0.0,0.02,den,P6,P06-OR_202311D_NJ.json,2023-11-30,měsíční,0.22,1.01,1.04,1.6,0.56,0.4,0.0,1.36,4.0,0.0,1.76,8.08,0.0,0.96,5.92,0.16,0.0,0.16,0.0,4.0,0.0,0.0
129411,Staré Vokovice,2625,680,662,0.87,0.55,0.67,0.36,0.01,0.04,0.04,0.02,0.07,0.45,0.34,0.0,0.02,0.0,0.0,0.01,0.0,0.09,den,P6,P06-OR_202311D_NJ.json,2023-11-30,měsíční,0.09,1.0,47.6,231.20000000000002,13.6,13.6,244.79999999999998,27.2,306.0,6.8,61.199999999999996,680.0,0.0,27.2,591.6,0.0,0.0,61.199999999999996,0.0,374.00000000000006,455.6,6.8
129437,Nad Šárkou,0,62,60,0.94,0.02,0.78,0.02,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,den,P6,P06-OR_202311D_NJ.json,2023-11-30,měsíční,0.0,1.0,0.0,0.0,0.0,0.0,1.24,0.0,60.76,0.0,0.0,62.0,0.0,0.0,58.279999999999994,0.0,0.0,1.24,0.0,1.24,48.36,0.0
129470,Baba,1486,513,505,0.82,0.45,0.6,0.26,0.0,0.04,0.02,0.02,0.08,0.55,0.19,0.0,0.01,0.02,0.0,0.01,0.0,0.1,den,P6,P06-OR_202311D_NJ.json,2023-11-30,měsíční,0.12,1.0,41.04,97.47,10.26,5.13,133.38,10.26,282.15000000000003,5.13,61.559999999999995,513.0,0.0,20.52,420.65999999999997,10.26,0.0,51.300000000000004,0.0,230.85,307.8,0.0
129488,Juliska,35,15,13,0.48,0.2,0.0,0.0,0.0,0.01,0.02,0.02,0.1,0.8,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,den,P6,P06-OR_202311D_NJ.json,2023-11-30,měsíční,0.12,0.95,1.5,0.44999999999999996,0.3,0.0,0.0,0.3,12.0,0.0,1.7999999999999998,14.25,0.0,0.15,7.199999999999999,0.0,0.0,0.0,0.0,3.0,0.0,0.0
129496,Vozovna Podbaba,927,59,57,0.82,0.85,0.4,0.19,0.15,0.12,0.1,0.13,0.15,0.15,0.46,0.0,0.02,0.0,0.0,0.09,0.0,0.07,den,P6,P06-OR_202311D_NJ.json,2023-11-30,měsíční,0.28,1.07,8.85,27.14,7.67,1.18,11.21,5.9,8.85,5.31,16.520000000000003,63.13,0.0,7.08,48.379999999999995,0.0,0.0,4.130000000000001,0.0,50.15,23.6,8.85
129500,U Internationálu,4151,1003,954,0.9,0.76,0.66,0.44,0.06,0.06,0.04,0.06,0.08,0.24,0.45,0.0,0.03,0.0,0.0,0.01,0.0,0.12,den,P6,P06-OR_202311D_NJ.json,2023-11-30,měsíční,0.14,0.99,80.24,451.35,60.18,30.09,441.32,40.12,240.72,10.03,140.42000000000002,992.97,0.0,60.18,902.7,0.0,0.0,120.36,0.0,762.28,661.98,60.18
129518,Vysoké školy,429,770,720,0.85,0.78,0.34,0.17,0.09,0.11,0.07,0.21,0.12,0.22,0.33,0.01,0.03,0.0,0.0,0.02,0.0,0.07,den,P6,P06-OR_202311D_NJ.json,2023-11-30,měsíční,0.33,1.01,92.39999999999999,254.10000000000002,161.7,23.099999999999998,130.9,53.900000000000006,169.4,15.4,254.10000000000002,777.7,0.0,84.7,654.5,0.0,7.7,53.900000000000006,0.0,600.6,261.8,69.3
129526,Úřednická kolonie,2851,672,635,0.88,0.87,0.57,0.44,0.06,0.09,0.07,0.08,0.11,0.13,0.46,0.01,0.04,0.0,0.0,0.01,0.0,0.15,den,P6,P06-OR_202311D_NJ.json,2023-11-30,měsíční,0.19,0.99,73.92,309.12,53.76,26.88,295.68,47.040000000000006,87.36,6.72,127.68,665.28,0.0,60.48,591.36,0.0,6.72,100.8,0.0,584.64,383.03999999999996,40.32
129321,Kajetánka,670,256,244,0.82,0.61,0.65,0.35,0.05,0.04,0.02,0.03,0.11,0.39,0.35,0.0,0.02,0.0,0.0,0.0,0.0,0.08,den,P6,P06-OR_202311D_NJ.json,2023-11-30,měsíční,0.14,0.98,28.16,89.6,7.68,5.12,89.6,5.12,99.84,0.0,35.84,250.88,0.0,10.24,209.92,0.0,0.0,20.48,0.0,156.16,166.4,12.8
129330,Na bateriích,1539,367,354,0.86,0.73,0.64,0.44,0.03,0.06,0.02,0.04,0.1,0.27,0.38,0.01,0.03,0.0,0.0,0.01,0.0,0.14,den,P6,P06-OR_202311D_NJ.json,2023-11-30,měsíční,0.14,0.98,36.7,139.46,14.68,11.01,161.48,7.34,99.09,3.67,51.38,359.65999999999997,0.0,22.02,315.62,0.0,3.67,51.38,0.0,267.90999999999997,234.88,11.01
129348,Střešovická nemocnice,69,188,160,0.68,0.68,0.13,0.07,0.02,0.09,0.07,0.2,0.22,0.32,0.19,0.0,0.01,0.0,0.0,0.01,0.0,0.04,den,P6,P06-OR_202311D_NJ.json,2023-11-30,měsíční,0.42,0.99,41.36,35.72,37.6,1.8800000000000001,13.160000000000002,13.160000000000002,60.160000000000004,1.8800000000000001,78.96,186.12,0.0,16.919999999999998,127.84,0.0,0.0,7.5200000000000005,0.0,127.84,24.44,3.7600000000000002
129356,Starý Veleslavín,925,312,303,0.81,0.58,0.35,0.17,0.03,0.04,0.04,0.17,0.11,0.42,0.22,0.01,0.01,0.0,0.0,0.02,0.0,0.05,den,P6,P06-OR_202311D_NJ.json,2023-11-30,měsíční,0.28,1.01,34.32,68.64,53.040000000000006,3.12,53.040000000000006,12.48,131.04,6.24,87.36000000000001,315.12,0.0,12.48,252.72000000000003,0.0,3.12,15.600000000000001,0.0,180.95999999999998,109.19999999999999,9.36
129364,Petřiny I,4345,934,900,0.9,0.75,0.69,0.47,0.05,0.05,0.04,0.04,0.08,0.25,0.47,0.0,0.03,0.0,0.0,0.01,0.0,0.11,den,P6,P06-OR_202311D_NJ.json,2023-11-30,měsíční,0.12,0.99,74.72,438.97999999999996,37.36,28.02,438.97999999999996,37.36,233.5,9.34,112.08,924.66,0.0,46.7,840.6,0.0,0.0,102.74,0.0,700.5,644.4599999999999,46.7
